"Identifier","Source String","Context","Translation"
"EditSearchModal.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"EditSearchModal.changesSavedSnackbar","Changes saved","
-- CONTEXT --
","Cambios guardados"
"EditSearchModal.editSavedSearchTitle","Edit search title","
-- CONTEXT --
","Editar título de búsqueda"
"EditSearchModal.fieldRequired","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"EditSearchModal.saveChangesAction","Save","
-- CONTEXT --
","Guardar"
"EditSearchModal.searchTitleLabel","Search title","
-- CONTEXT --
","Título de búsqueda"
"EmailField.emailLabel","Email","
-- CONTEXT --
","Correo electrónico"
"EmailField.emailRequiredMessage","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"EmailField.validEmailMessage","Please enter a valid email","
-- CONTEXT --
","Por favor ingrese un correo electrónico válido"
"ExpandableList.less","Show less","
-- CONTEXT --
","Mostrar menos"
"ExpandableList.more","Show more ({more})","
-- CONTEXT --
","Mostrar más ({more})"
"FeedbackForm.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"FeedbackForm.closeAction","Close","
-- CONTEXT --
","Cerrar"
"FeedbackForm.communityForumLink","Open community forum","
-- CONTEXT --
","Ir al foro de la comunidad"
"FeedbackForm.feedbackFailed","Unable to submit feedback. Please try again.","
-- CONTEXT --
","No se pudo enviar el mensaje. Por favor, inténtelo de nuevo."
"FeedbackForm.feedbackLabel","Describe your feedback","
-- CONTEXT --
","Por favor, escriba sus comentarios"
"FeedbackForm.fieldRequiredText","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"FeedbackForm.header","Give feedback","
-- CONTEXT --
","Dejar un comentario"
"FeedbackForm.promptP1","Please share your experience with Kolibri Studio and any comments on how we can improve. If you are reporting an error, please describe your issue in as much detail as possible.","
-- CONTEXT --
","Por favor, comparta su experiencia con Kolibri Studio o cualquier comentario sobre cómo podemos mejorar. Si está reportando un error, por favor describa su problema con el mayor detalle posible."
"FeedbackForm.promptP2","You can also search and post to the community forum to see if others encountered similar issues.","
-- CONTEXT --
","También puede buscar y publicar comentarios en el foro de la comunidad para ver si otros han encontrado problemas similares."
"FeedbackForm.submitAction","Submit","
-- CONTEXT --
","Enviar"
"FeedbackForm.submittedHeader","Thank you","
-- CONTEXT --
","Muchas gracias"
"FeedbackForm.submittedP1","Your feedback is essential for future iterations of Kolibri Studio.","
-- CONTEXT --
","Sus comentarios son esenciales para futuras iteraciones de Kolibri Studio."
"FeedbackForm.submittedP2","While we cannot respond to each individual comment, we consider all feedback as we strive to improve the user experience.","
-- CONTEXT --
","Aunque no podemos responder a cada comentario individual, tendremos en consideración todos los comentarios recibidos mientras nos esforzamos a mejorar la experiencia del usuario."
"FeedbackForm.submittedP3","You are welcome to send us feedback anytime.","
-- CONTEXT --
","Le invitamos a que nos envíe sus comentarios en cualquier momento."
"FilePreview.exitFullscreen","Exit fullscreen","
-- CONTEXT --
","Salir de la pantalla completa"
"FilePreview.fullscreenModeText","Fullscreen mode","
-- CONTEXT --
","Pantalla completa"
"FilePreview.viewFullscreen","View fullscreen","
-- CONTEXT --
","Ver pantalla completa"
"FileStatusText.selectFile","Select file","
-- CONTEXT --
","Seleccionar archivo"
"FileStorage.requestStorage","Request storage","
-- CONTEXT --
","Solicitar espacio para almacenamiento adicional"
"FileStorage.storageFull","Storage limit reached","
-- CONTEXT --
","Límite de almacenamiento alcanzado"
"FileStorage.storageFullWithSize","Total storage limit reached: {used} of {total}","
-- CONTEXT --
","Límite total de almacenamiento alcanzado: {used} de {total}"
"FileStorage.storageLow","Storage is running low","
-- CONTEXT --
","Queda poco espacio de almacenamiento"
"FileStorage.storageLowWithSize","Total storage is running low: {used} of {total}","
-- CONTEXT --
","El almacenamiento total es limitado: {used} de {total}"
"FileStorage.storageUsed","Total storage used: {used} of {total}","
-- CONTEXT --
","Almacenamiento total utilizado: {used} de {total}"
"FileUpload.fileError","Unsupported file type","
-- CONTEXT --
","Tipo de archivo no soportado"
"FileUpload.filesHeader","Preview files","
-- CONTEXT --
","Previsualizar archivos"
"FileUpload.noFileText","Missing files","
-- CONTEXT --
","Faltan archivos"
"FileUploadDefault.acceptsHelp","Supported file types: {extensions}","
-- CONTEXT --
","Tipos de archivos soportados: {extensions}"
"FileUploadDefault.chooseFilesButton","Select files","
-- CONTEXT --
","Seleccionar archivos"
"FileUploadDefault.dropHereText","Drag and drop your files here, or select your files manually","
-- CONTEXT --
","Arrastrar y soltar archivos aquí o seleccionarlos manualmente"
"FileUploadDefault.uploadToText","Upload to '{title}'","
-- CONTEXT --
","Subir a '{title}'"
"FileUploadItem.removeFileButton","Remove","
-- CONTEXT --
","Eliminar"
"FileUploadItem.uploadButton","Select file","
-- CONTEXT --
","Seleccionar archivo"
"ForgotPassword.forgotPasswordFailed","Failed to send a password reset link. Please try again.","
-- CONTEXT --
","Error al enviar un enlace de restablecimiento de contraseña. Por favor, inténtelo de nuevo."
"ForgotPassword.forgotPasswordPrompt","Please enter your email address to receive instructions for resetting your password","
-- CONTEXT --
","Introduzca su dirección de correo electrónico para recibir instrucciones para restablecer su contraseña"
"ForgotPassword.forgotPasswordTitle","Reset your password","
-- CONTEXT --
","Restablecer su contraseña"
"ForgotPassword.submitButton","Submit","
-- CONTEXT --
","Enviar"
"FormulasMenu.btnLabelInsert","Insert","
-- CONTEXT --
","Insertar"
"FormulasMenu.formulasMenuTitle","Special characters","
-- CONTEXT --
","Caracteres especiales"
"FullNameForm.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"FullNameForm.changesSavedMessage","Changes saved","
-- CONTEXT --
","Cambios guardados"
"FullNameForm.editNameHeader","Edit full name","
-- CONTEXT --
","Editar nombre completo"
"FullNameForm.failedToSaveMessage","Failed to save changes","
-- CONTEXT --
","Error al guardar los cambios"
"FullNameForm.fieldRequired","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"FullNameForm.firstNameLabel","First name","
-- CONTEXT --
","Nombre de pila"
"FullNameForm.lastNameLabel","Last name","
-- CONTEXT --
","Apellido"
"FullNameForm.saveChangesAction","Save changes","
-- CONTEXT --
","Guardar cambios"
"GenericError.backToHomeAction","Back to home","
-- CONTEXT --
","Volver al inicio"
"GenericError.genericErrorDetails","Try refreshing this page or going back to the home page","
-- CONTEXT --
","Intenta actualizar esta página o volver a la página de inicio"
"GenericError.genericErrorHeader","Sorry, something went wrong","
-- CONTEXT --
","Lo sentimos, occurió un error"
"GenericError.helpByReportingAction","Help us by reporting this error","
-- CONTEXT --
","Ayúdanos informando sobre este error"
"GenericError.refreshAction","Refresh","
-- CONTEXT --
","Actualizar"
"HintsEditor.hintsLabel","Hints","
-- CONTEXT --
","Pistas"
"HintsEditor.newHintBtnLabel","New hint","
-- CONTEXT --
","Nueva pista"
"HintsEditor.noHintsPlaceholder","Question has no hints","
-- CONTEXT --
","La pregunta no tiene pistas"
"ImagesMenu.acceptsText","Supported file types: {acceptedFormats}","
-- CONTEXT --
","Tipos de archivos soportados: {acceptedFormats}"
"ImagesMenu.altTextHint","The image description is necessary to enable visually impaired learners to answer questions, and it also displays when the image fails to load","
-- CONTEXT --
","La descripción de la imagen es necesaria para permitir que los estudiantes con discapacidad visual respondan a las preguntas, y también se muestra cuando la imagen no se carga"
"ImagesMenu.altTextLabel","Image description","
-- CONTEXT --
","Descripción de la imagen"
"ImagesMenu.btnLabelCancel","Cancel","
-- CONTEXT --
","Cancelar"
"ImagesMenu.btnLabelInsert","Insert","
-- CONTEXT --
","Insertar"
"ImagesMenu.currentImageDefaultText","Current image","
-- CONTEXT --
","imagen actual"
"ImagesMenu.defaultDropText","Drag and drop an image here, or upload manually","
-- CONTEXT --
","Arrastra y suelta una imagen aquí, o subela manualmente"
"ImagesMenu.imageHeader","Upload image","
-- CONTEXT --
","Subir imagen"
"ImagesMenu.selectFile","Select file","
-- CONTEXT --
","Seleccionar archivo"
"ImagesMenu.selectFileButton","Select file","
-- CONTEXT --
","Seleccionar archivo"
"ImportFromChannelsModal.addButton","Add","
-- CONTEXT --
","Añadir"
"ImportFromChannelsModal.addedText","Added","
-- CONTEXT --
","Añadido"
"ImportFromChannelsModal.importAction","Import","
-- CONTEXT --
","Importar"
"ImportFromChannelsModal.importTitle","Import from other channels","
-- CONTEXT --
","Importar de otros canales"
"ImportFromChannelsModal.removeButton","Remove","
-- CONTEXT --
","Eliminar"
"ImportFromChannelsModal.resourcesAddedSnackbar","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, one {recurso seleccionado} other {recursos seleccionados}}"
"ImportFromChannelsModal.resourcesRemovedSnackbar","{count, number} {count, plural, one {resource removed} other {resources removed}}","
-- CONTEXT --
","{count, number} {count, plural, one {recurso eliminado} other {recursos eliminados}}"
"ImportFromChannelsModal.resourcesSelected","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, one {recurso seleccionado} other {recursos seleccionados}}"
"ImportFromChannelsModal.reviewAction","Review","
-- CONTEXT --
","Revisar"
"ImportFromChannelsModal.reviewTitle","Resource selection","
-- CONTEXT --
","Selección de recursos"
"LanguageDropdown.labelText","Language","
-- CONTEXT --
","Idioma"
"LanguageDropdown.languageItemText","{language} ({code})","
-- CONTEXT --
","{language} ({code})"
"LanguageDropdown.languageRequired","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"LanguageDropdown.noDataText","Language not found","
-- CONTEXT --
","Idioma no encontrado"
"LanguageFilter.languageLabel","Languages","
-- CONTEXT --
","Idiomas"
"LanguageFilter.languageText","{language} ({count})","
-- CONTEXT --
","{language} ({count})"
"LanguageFilter.noMatchingLanguageText","No language matches the search","
-- CONTEXT --
","Ningún idioma coincide con la búsqueda"
"LicenseDropdown.learnMoreButton","Learn More","
-- CONTEXT --
","Más información"
"LicenseDropdown.licenseDescriptionLabel","License description","
-- CONTEXT --
","Descripción de la licencia"
"LicenseDropdown.licenseInfoHeader","About licenses","
-- CONTEXT --
","Acerca de licencias"
"LicenseDropdown.licenseLabel","License","
-- CONTEXT --
","Licencia"
"Main.TOSLink","Terms of service","
-- CONTEXT --
","Términos de servicio"
"Main.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"Main.createAccountButton","Create an account","
-- CONTEXT --
","Crear cuenta"
"Main.forgotPasswordLink","Forgot your password?","
-- CONTEXT --
","He olvidado la contraseña"
"Main.guestModeLink","Explore without an account","
-- CONTEXT --
","Explorar sin crear cuenta"
"Main.kolibriStudio","Kolibri Studio","
-- CONTEXT --
","Kolibri Studio"
"Main.loginFailed","Email or password is incorrect","
-- CONTEXT --
","El correo electrónico o la contraseña son incorrectos"
"Main.loginToProceed","You must sign in to view that page","
-- CONTEXT --
","Debe iniciar la sesión para ver esta página"
"Main.passwordLabel","Password","
-- CONTEXT --
","Contraseña"
"Main.privacyPolicyLink","Privacy policy","
-- CONTEXT --
","Política de privacidad"
"Main.signInButton","Sign in","
-- CONTEXT --
","Iniciar sesión"
"MainNavigationDrawer.administrationLink","Administration","
-- CONTEXT --
","Administración"
"MainNavigationDrawer.channelsLink","Channels","
-- CONTEXT --
","Canales"
"MainNavigationDrawer.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"MainNavigationDrawer.giveFeedback","Give feedback","
-- CONTEXT --
","Dejar un comentario"
"MainNavigationDrawer.helpLink","Help and support","
-- CONTEXT --
","Ayuda y soporte"
"MainNavigationDrawer.logoutLink","Sign out","
-- CONTEXT --
","Cerrar sesión"
"MainNavigationDrawer.settingsLink","Settings","
-- CONTEXT --
","Configuración"
"MarkdownEditor.bold","Bold (Ctrl+B)","
-- CONTEXT --
","Negrita (Ctrl+B)"
"MarkdownEditor.formulas","Insert formula (Ctrl+F)","
-- CONTEXT --
","Insertar fórmula (Ctrl+F)"
"MarkdownEditor.image","Insert image (Ctrl+P)","
-- CONTEXT --
","Insertar imagen (Ctrl+P)"
"MarkdownEditor.italic","Italic (Ctrl+I)","
-- CONTEXT --
","Cursiva (Ctrl+I)"
"MarkdownEditor.minimize","Minimize (Ctrl+M)","
-- CONTEXT --
","Minimizar (Ctrl+M)"
"MarkdownImageField.editImageOption","Edit","
-- CONTEXT --
","Editar"
"MarkdownImageField.removeImageOption","Remove","
-- CONTEXT --
","Eliminar"
"MarkdownImageField.resizeImageOption","Resize","
-- CONTEXT --
","Cambiar tamaño"
"MasteryDropdown.exerciseDescripiton","Exercises contain a set of interactive questions that a learner can engage with in Kolibri. Learners receive instant feedback for each answer (correct or incorrect). Kolibri will display available questions in an exercise until the learner achieves mastery.","
-- CONTEXT --
","Los ejercicios contienen un conjunto de preguntas interactivas con las que estudiantes pueden interactuar en Kolibri. Los estudiantes reciben información instantánea para cada respuesta (se está correcta o incorrecta). Kolibri mostrará las preguntas disponibles en un ejercicio hasta que el alumno logre dominarlo."
